modified_id,keyword,cluster
4410,actually little better expecting,style
4410,sweeter would preferred,taste
4410,dark brown body,appearance
1196,small white head good hang time faded slowly leave bit lace behind,appearance
1196,fruity spicey flavor decent malty side good feel around,ingredients
1196,aroma fruity caramelish decent mild hop showing,ingredients
1196,could use bit pretty decent brew,style
1196,flavor nicely done,taste
5196,taste pumpkin nutmeg cinnamon hitting hard well sweet spicy clove action,taste
5196,pours ruddy hazy reddish color small thin tan head,appearance
5196,say best pumpkin beer ever,taste
5196,aroma pleasing dark fermented fruits,taste
2480,pretty good palate fizziness end,palate
2480,fairly complex dark malt,taste
2480,pours dark brown,appearance
2480,flavor similar aroma,taste
2480,dark fruit,taste
1332,hop flavour decidedly lighter aroma would suggest,ingredients
1332,aroma lightly fruity bit grapefruit,aroma
1332,lingering tangerine flavour back,taste
1332,bit earthiness light caramel,ingredients
1332,light mango well,taste
5940,real flavor dark roasted spiciness explain touch caramel sweetness roasted nut flavor,taste
5940,pours dark brown almost black,appearance
5940,bitterness hops really flavor,ingredients
5940,pretty good japanese food,taste
5940,roasted malts,style
1580,sweet intense chocolate aroma barely discernable roasty notes,ingredients
1580,mouthfeel takes creaminess finish sweet cloying,taste
1580,lot coffee comes towards middle,ingredients
1580,dark pour thin tan head,appearance
1580,slightly bitter finish,finish
8248,like gummy fruit snack type rather real thing,taste
8248,rarely find doppelbocks pleasant,taste
8248,tap muddy pig,taste
8248,color rubyish amber,appearance
8248,rich malts,taste
5857,pretty dense palate lot complexity,palate
5857,aroma huge roasty dark malt,style
5857,tastes roasty richly malty,style
5857,thanks ty hand bottle,packaging
5857,big chocolate syrup element,taste
9569,pours dark gold small white head,appearance
9569,light flavor cherries small touch hops,ingredients
9569,could use flavor,taste
9569,palate bit thin,palate
9569,aroma cherry skin,ingredients
5569,much like juice little harshly bitter first first sips get used start going easy,finish
5569,body medium dry front lively carbonation finish pretty close ruby,carbonation
5569,amber small white head mostly diminished left fair lacing,appearance
5569,beer avoided thought would way bitter,taste
5569,red grapefruit flavor short average finish,taste
4263,white pepper orange zest spiciness emerge toward middle,taste
4263,aroma sweet funky notes coriander white pepper,taste
4263,bit dusty funky slightly sour edges dry,finish
4263,creamy feel high carbonation dry finish,carbonation
4263,golden speckly dusting white head,appearance
5491,seem like great schwarz best schwarz,taste
5491,chocolate malt flavors little bit burnt,ingredients
5491,hopleaf monthlh chicago ratebeer gathering,place_of_service
5491,pours black beige head,appearance
5491,flat aroma barely,aroma
9184,nice deep reddish brown light tan head,appearance
9184,refreshingly smooth somewhat light,taste
9184,little hop character evident,ingredients
9184,strong malty aroma,ingredients
9184,drink cold though,taste
9434,aroma roasty chocolate interesting dark fruitiness,ingredients
9434,prolly one better beers,taste
9434,nice smoky bitterness aftertaste,finish
9434,taste creamy chocolate,ingredients
9434,touch toffee sweetness,ingredients
4468,quite big beer smooth alcohol level,taste
4468,pours clear amber color,appearance
4468,taste much,taste
4468,aroma yeast,ingredients
4468,vanilla,style
7106,pours nice gold spices detected,appearance
7106,beer light lacing medium head,appearance
7106,nothing write home,style
7106,crisp mild hoppiness,ingredients
7106,redeeming qualities,style
7739,blue moon spring ale oz brown bottle jet ink label side bottle n b served oz tulip pint glass pours light orange mini carbonation bubbles race top glass,appearance
7739,whiffs freshly sliced lime hint belgian yeast background,ingredients
7739,moderately acidic tongue grainy key lime pie quality,taste
7739,little spots sticky lace cling glassware,appearance
7739,see revisiting one anytime soon,style
9244,would pick found grocery store,taste
9244,mouthfeel middling little bit thick,taste
9244,noticeable overpowering honey smell,ingredients
9244,flavor slightly sweet,taste
9244,sweet expecting,style
1082,bourbon defined reminds mellow luciousness yr old black maple hill,style
1082,semi spritzy froth reduces quickly almost nothing,appearance
1082,malty backbone supporting `` horn plenty '',taste
1082,brew beholds moderate sweetness quickly balanced strict,style
1082,spices dumped sandy gravel pit granite shards,aroma
6779,small white head,appearance
6779,pours relatively light,appearance
6779,part pretty bland,style
6779,nothing special one,style
6779,flavor hits tart,finish
1711,would rated slightly higher higher alcohol content larger bottle,alcohol
1711,would add description additional sourness tartness first hits palate,finish
1711,ml bottle made jumpy,taste
1711,well made belgian ale,style
1711,commercial description accurate,style
4488,earthy flavor dominated peated malt hint dark chocolate,ingredients
4488,pleasant roasty peated malt aroma,style
4488,poured thick black orange highlights,appearance
4488,head tan good retention lacing,appearance
4488,medium bodied dry tongue,taste
5422,rich smokiness rounded sharp cheese scooped heartily crusted bread,taste
5422,tried three floyds brew pub baked,taste
5422,strong flavor lil difficult drink,style
5422,bowl thing talk perfect compliment,taste
5422,cheese bread,taste
5824,reasonably sweet toffeed roasted hay character lightly bitter finish,taste
5824,blowing pretty good afternoon beer block amazing loket castle,taste
5824,quite healthy shade amber light haze suggesting unfiltered,appearance
5824,tap hotel ferdinand loket,place_of_service
5824,beer seemed customers seemed,taste
7107,pours cloudy orange gold light slightly,appearance
7107,light floral citrus aroma,aroma
7107,light sweetness,taste
7107,white head,taste
7107,bland,style
6480,strong fruity hoppy aroma hits right away haylike notes,ingredients
6480,bites tongue bitter initially softens well balanced sweet,finish
6480,decided hops content bit strong overpowering,ingredients
6480,amber thick creamy head,appearance
6480,good complex range flavor,taste
4723,flavor like aroma yet super sweet super dry somewhere middle,finish
4723,appearance yellow lightly milky flat carbonation head,appearance
4723,juicy fruit gum,taste
4723,aroma honey,ingredients
4723,palate thin,palate
6922,going knock socks hops understood english style ipa,style
6922,pours great clear amber medium small white,appearance
6922,would make good session beer,taste
6922,tastes lot like pale ale,style
6922,great malt balance one,taste
4502,dark brown beer thick tan head,appearance
4502,bit toast herbal bitterness finish,finish
4502,light earthiness fairly hoppy finish,taste
4502,toffee light caramel aroma,ingredients
4502,lots sweet toasted malt,taste
6096,pale body enormous white head,appearance
6096,grassy herbal hops corriander,ingredients
6096,soft carbonation soft,carbonation
6096,flavor slightly sweet,taste
6096,honey bread nose,aroma
6263,finally got brick store try blown away beer,place_of_service
6263,incredibly thick brown head jet black appearance,appearance
6263,think best impy stout ever,style
6263,mouthfeel nice soft carbonation,carbonation
6263,thick alcohol taste,alcohol
2354,fine ale dangerously easy drink,taste
2354,refreshing acidity comes l,finish
2354,white head lasts well,appearance
2354,still big mouthful,taste
2354,full bodied expected,taste
9890,white foam disappeared almost immediately,appearance
9890,light flavors sweet corn,taste
9890,yellow cloudy appearance,appearance
9890,strawberry bubble gum,taste
9890,poured pint glass,packaging
1083,bottle pours clear deep golden light amber small head thin sheets fine lacing,appearance
1083,verynice aroma light malts light brown sugar,taste
1083,full smooth feel quite soft carbonation,carbonation
1083,thanks drewbeerrme new little gem,taste
1083,flavor quite sweet,taste
2320,guys must use something makes beers smell little funny,taste
2320,beer smells bad like noel,taste
2320,flavor seems malty hoppy,ingredients
2320,second time,style
2320,rated poorly,style
2216,got free first pull day beer cold enough,taste
2216,fading roast coffee slight dark fruits,ingredients
2216,pitch black lasting tan head,appearance
2216,taste upfront dark choocolate,taste
2216,chocolate sweetness slight butter,ingredients
9156,pours golden yellow thin white head,appearance
9156,aroma mild malt hops,ingredients
9156,sweetmalts slight hops,ingredients
9156,taste breadnotes,ingredients
9156,finished clean,taste
8838,sweet liquorice flavour nice,style
8838,also salt liquorice notes,taste
8838,creamy english liquorice aftertaste,style
8838,english liquorice,taste
8838,thick mouthfeel,taste
1455,first sip reveals big fruit malt combo far away defining features beer,taste
1455,aroma fruity hell hell place excess fruity aromas,taste
1455,kind like gay weight lifting meet way,taste
1455,mostly strong fruity affair,taste
1455,murky brown still headless,appearance
2253,bitterness pretty much comes dominate everything middle glass,finish
2253,full bodied chewy like imperial hop combination die,ingredients
2253,hop dominant distinct background malt presence,ingredients
